text,intent
@AmazonHelp ORDER# 408-8885059-0678753 Product was not delivered to me but marked as delivered on the website. Amazon isn't refunding my money @12182,return_or_refund
@AmazonHelp The only method of contact we have in the UK is to email so I will have to wait for a reply :( and the only options I had available in my orders list was to return for a refund. But I am worried if I order the same thing again after the refund I might receive the same thing again,return_or_refund
"@AmazonHelp Yes, the only option I was given was to have the orders refunded and place new orders. Not ideal.",return_or_refund
@AmazonHelp this is reg the #4__credit_card__. I received the prdct afr 10 days&amp; tumblers and set missing. Amazon can't replace only refund,return_or_refund
@AmazonHelp @120781 @AmazonHelp :Pls resolve the matter as requested.I need d item which wasn't delivered at all and forcibly refund was done.,return_or_refund
"@AmazonHelp I did - was told ""The carrier confirms that the order has been delivered to a resident at your address.""

Items were refunded, your customer service has been great, I'm just confused as to where the stuff got to, and hesitant to re-order in case it happens again :(",return_or_refund
@AmazonHelp Till the time anyupdate you'll give before that you'll tell me take your refund @AmazonHelp @115850 @115851,return_or_refund
"@AmazonHelp I have not recieved the refund yet. Its been 1 month.These is my worst experience ever with amazon.Is this the way amazon treating their valued customers. 
Iam fed up with recieving your apology mails again and again.Is there any way to end this and recieve my hard earned money.",return_or_refund
"@AmazonHelp under your policy, it is showing this item is not eligible for a refund",return_or_refund
@AmazonHelp @115851 but none is freakin bothered to understand the issue.its new phone DEFECTIVE Amazon has to do return my money back,return_or_refund
"@AmazonHelp @115850 WTF is wrong with you people, how much time do U take to issue a refund,&amp; customer service making false commitments.",return_or_refund
@AmazonHelp Amazon is the fraud platform don't trust these guys they will hold your amount and will not refund it and made excuses again and again,return_or_refund
@AmazonHelp cancelled order. Didn't get refund money.,return_or_refund
@AmazonHelp Told I'd already had the refund and to contact the bank to get proof I  hadn't had the refund and to email  over a copy of the proof!!,return_or_refund
@AmazonHelp Got an email from seller re; my Amazon order placed 2 days ago. They now say they don't have the item &amp; want ME to cancel the order on MY end so it doesn't affect their rating &amp; they will refund me. Feedback on site says another asked to do the same. HELP?,return_or_refund
@AmazonHelp @115850 @115821 So Amazon india has cheated me and now not providing me the refund. Bloody idiots @123288,return_or_refund
"@AmazonHelp I have a very sly customer who has placed the order, received the goods 2 days later, she's signed for them too, yet 3 weeks down the line has complained to Amazon she hasn't received them, I've given her all the details, she never replied and Amazon refunded her from my account!",return_or_refund
"@AmazonHelp I get this mail from amazon, amazon not refund my money even i received bar of soaps instead of phone https://t.co/kMUbsGAjJm",return_or_refund
@AmazonHelp I know once product is sold then  customer should by running behind you... I am not asking money back.. just upgrade..,return_or_refund
"@AmazonHelp  Hi there, I would like to know your customer care email address. I need to send a scanned copy of courier receipt which I used to return my item
ORDER # 113-9946175-7467403",return_or_refund
@AmazonHelp NOW a 4th agent contacted a seller for an item I did not have an issue with to request a refund without asking for more information.,return_or_refund
@AmazonHelp Its been more than 10days now when i sent email to @115850 . Got no reply. Is this your customer care ? Refund or i will take legal action,return_or_refund
@AmazonHelp Refund my remaing money...,return_or_refund
@AmazonHelp ...come to be able to return it &amp; get my money back It might not be much money to some but to me it means I cant buy food until its refunded,return_or_refund
@AmazonHelp I am being charged a second time for a product that I have refunded.,return_or_refund
"@AmazonHelp Already submitted refund request, but you need to see this. Ordered 2, only got 1. Pls tell packing dept to do better. https://t.co/MOiJP3QAov",return_or_refund
"@AmazonHelp I already did and will get a refund for the missing half and half, but I still have to dry clean the soiled clothes, clean my soiled shoes, and mop the floor, as well as spot clean the wool rug. NOT happy.",return_or_refund
"@AmazonHelp Oh I can hook up the information it’s just more im trying to play this out in public because again, somebody committed a legit crime, and it wasn’t me, and a refund/whatever probably won’t work. Shall I proceed?",return_or_refund
@AmazonHelp i dont want my money back because i want the item... item now is £155 while i got a deal of £90,return_or_refund
"@AmazonHelp But y r u not geting tht I haven't cancelled tht order, it was autocancelled by u.
Either you return my order or I will go to consumer forum",return_or_refund
"More than a month now &amp; @AmazonHelp India refuses to refund against damaged goods,just false commitments every day by their customer service",return_or_refund
@AmazonHelp @264877 The guy @220505 is asking for replacement but you are telling you can only provide refund. @264877 is asking for refund but you are telling that you can only provide replacement. 🤔,return_or_refund
"@AmazonHelp ORDER # 402-4432500-6199512 refunded (myself) by DTDC, but your employee refused to accept. Shame on you #chorAmazon",return_or_refund
@AmazonHelp As I have already told u @115850 I have shared my all details in all links provided by @115850 so plz don't try to make fool. Plz return my money..,return_or_refund
"@AmazonHelp You all misguiding me from last 16 days, I can't trust more. I have no more patience to wait. Plz initiate my refund. @115850 @amazonHelp",return_or_refund
@AmazonHelp Will 50/- I paid extra as a prime member for before 11  delivery be refunded?,return_or_refund
"@AmazonHelp Yes...Promised to initiate the refund by today...
Still waiting...Let's see!",return_or_refund
@AmazonHelp However If it doesn’t I’d like to be refunded,return_or_refund
@AmazonHelp Contacted by phone today. Adv “kindle hadn’t been activated due not sold by Amazon. Send back for refund “,return_or_refund
@AmazonHelp my father bought a book via marketplace that never arrived. He requested a refund on 30 September but has heard nothing.,return_or_refund
"@AmazonHelp It asks me to send back by affording the shipping cost.
Why should I afford that?? Is it my fault???
Cheaters, is this your new business??",return_or_refund
@AmazonHelp how many times you want me to reply ? Please refund my money ...keep some percentage of it if your business is not doing well..if I don't get response I will start putting the screenshot of all the mails I have got from amazon @115851 @115821,return_or_refund
"@AmazonHelp I am not able to get your things now you guys are just wasting time always, pls put your queries here will put on live so that everything would be clear. I am just fed up with replying you guys. be clear if you don't want to refund",return_or_refund
"@AmazonHelp I’m struggling for money this month. 
How can I move money back to my bank account from my Amazon Top-Up balance?",return_or_refund
"@AmazonHelp @115821 like a funky drummer from DAY ONE. I want @115821 to refund the cost of part AND the $28 shipping, &amp;send a *prepaid* RA label😡 @115851 https://t.co/4Epav2lYjr",return_or_refund
"@AmazonHelp Return pickup agent took some1 else's parcel, Amazon nt returning it n nt refunding my money fr original item.
@118702 @4167 btr than u!",return_or_refund
@AmazonHelp you told me to keep or dispose of it. I even said to send back the courier. I didn't order it. I don't even own a fax! Who does? https://t.co/htLsVwK1mH,return_or_refund
"@AmazonHelp A package supposedly already in transit is magically delayed for 4 days. When I ask why, unprompted the agent cancels the order and refunds.",return_or_refund
"@115821 @AmazonHelp order 408-3826605-2443545
Placed on 9th October, not yet delivered. Have requested for refund multiple times. Pls refund my payment.",return_or_refund
@AmazonHelp I summited a request. I was charged a fee and never refunded. I’ve put around $80 into a book I never got. That’s not very fair,return_or_refund
"@AmazonHelp seller id: __email__
Order#4__credit_card__ returned by buyer 17 days ago yet not received. As per your Modi style commitment refund the amount.
PS You ain't Modi! Tumse na ho payega let it be!😂 https://t.co/AeF5VqZaUZ",return_or_refund
@AmazonHelp No?! They are identical! All I want is my money back!!!,return_or_refund
@AmazonHelp Stating i need to return an item or I will face being charged for it. For a game. Only have 1 copy and I paid for it. Can show more in DM.,return_or_refund
@AmazonHelp I have not received any email from your end. I want money back asap. Can you at least do that. It is highly unacceptable. With no help from your end you are forcing me to reach out to consumer forum. #patheticamzon @115851 @AmazonHelp @115821,return_or_refund
@AmazonHelp .@AmazonHelp its fraudulent that i was debited of $99 for a subscription i didn't initiate. Now after 10 days i still haven't seen a refund.,return_or_refund
.@115821 @AmazonHelp a refund has been activated after a month. The book was.scheduled to be delivered yesterday after a month of order and today u are refunding ?? Wtf guys. Deliver the book for god's sake https://t.co/EJiTKLLZDB,return_or_refund
@AmazonHelp I am having problems regarding the return of one of my order. Has been nearly a month since my order reached the seller office. No refund whatsoever.,return_or_refund
@AmazonHelp Requested  for refund of my gift card. And it was not done. Now the same is expired. Chasing  from last one month.,return_or_refund
@AmazonHelp Refund my money asap. That's it,return_or_refund
"@AmazonHelp I ordered 3 shirts yesterday morning before 10:30 and email confirmations said they would arrive Wed Nov 22. Just got off the phone with customer service who I had cancel the order,  thanksgiving shirts day after, and need to wait for refund.",return_or_refund
"@AmazonHelp I ordered a product, a different product was delivered instead by mistake. I returned the incorrect product and got a refund....",return_or_refund
@AmazonHelp SHOUT OUT TO MY MAIN GIRL DHIVYA SHE'S REAL AS FUCK GOT MY REFUND Y'ALL BETTER GIVE HER A RAISE,return_or_refund
@AmazonHelp one one of the bowls I ordered came chipped. How do I get a refund? https://t.co/avIzxVoM0d,return_or_refund
"@AmazonHelp Three emails to Customer Service: 1 reply, that offered refund of the difference in postage.  Your courier has the items: cancel and refund.",return_or_refund
"@AmazonHelp @115850 I have all call record, mails given by u how u @115850 making fool me. @115850 kuch to logically bat ker lo. Plz return my money",return_or_refund
@AmazonHelp @115850 Can't ul understand I haven't received any mail since 30 September ..I want to know regarding the refund please send the email asap,return_or_refund
"@AmazonHelp Thanks amazon, i have received my money back within 2days after the investigation process. Still disappointed that such a blunder have been made by you people.",return_or_refund
@AmazonHelp package refunded last week but only one item still haven't received second item am afraid that it won't be noted when the box is unpacked,return_or_refund
@AmazonHelp They can barely understand me and visa-versa which is the first issue. This is 2nd set that has arrived damaged.  They are saying they can only refund as the item is no longer available yet I can go to Amazon and plenty are available.,return_or_refund
"@AmazonHelp I am contacting Amazon since 28/11/2107 but no one helps me. I purchased a mobile on the said date, my Amazon Pay balance deducted but order cancelled, I am still waiting for refund",return_or_refund
@AmazonHelp Call on registered no. Asap. Refund needs to get initiated from ur end again. Pls do that at ur earliest.,return_or_refund
@AmazonHelp I tried calling but all it says is that I can't return my phone. Please schedule a call for me from the agent.,return_or_refund
"@AmazonHelp This is the problem with u all, u just harass a customer so much that ultimately he never gets refund for damaged items delivered by u",return_or_refund
"@AmazonHelp Buyer placed 4 separate orders, requested refunds before he received items, then send back cheap items in place of the real items. I was charged for refunds",return_or_refund
@AmazonHelp Not interestd to buy as i got that product cheaper somewher else.N now can't leave the money idle in Amazon..need my money back to the accnt,return_or_refund
@AmazonHelp Now waiting for refund,return_or_refund
@AmazonHelp Ur representative didn't solve my problem and they didn't refund my money which was paid by me through netbanking,return_or_refund
@AmazonHelp Plz return my money @115850 fraud. U cheated with me plz return my money.,return_or_refund
@AmazonHelp @18220 @294530 @1754 @115850 got the refund. But no word on compensation for having my money so long(1/3),return_or_refund
@AmazonHelp I want refund of  the product but it has no refund option what to do... Help me🙏,return_or_refund
@AmazonHelp On phone 2x over hour w no resolve. Wrong refund and no product. AMZL is DISASTER. Details w your reps.,return_or_refund
@AmazonHelp I was supposed to have been refunded the difference between the items and shipping. This was back in July.,return_or_refund
"@AmazonHelp No instructions, just conflicting info. I’ve been told the order has been cancelled and refund is due but also been told it’s on it’s way!",return_or_refund
@AmazonHelp @115851 : the most customer centric company tells me on call that a refund is initiated and then I have to call your customer care(1/3),return_or_refund
@AmazonHelp So... I have to wait until the 15th now. And then if it does not arrive I will refunded and have to find an extra £100 to buy the same item. I fell utterly let down by Amazon.,return_or_refund
@AmazonHelp Could you let me know the process of returning the old item and how do I get my refund?,return_or_refund
@AmazonHelp Orders were refunded today.  Thanks for doing that.  I greatly appreciate it.,return_or_refund
@AmazonHelp If I didn't get the confirmation of refund by Today then I will register FIR as well against @115850 for their cheating.,return_or_refund
@660511 @AmazonHelp They tried to weasel out of a refund now with me. Absolutely sickening.,return_or_refund
@AmazonHelp They offered to pay me cash to keep the product said no and then sent me something to return it but I pay postage? Horrible service just want my money back on it.,return_or_refund
@AmazonHelp I have a amazon kids fire tablet and the case didn't fit so I rang up to get a suitable case and they told me they would refund the postage costs but now they tell me they can't refund it as it's already been given as credit.,return_or_refund
@AmazonHelp I am still waiting for my refund but after submitting all the details you guys are not taking any single action. Poor parcel services poor customer care services and very poor experience with this poor shopping website,return_or_refund
"@AmazonHelp Just a refund option, I don't see how some items are not exchangeable when you all make a mistake. All items should be exchangeable when the fault is on the shipper and their packaging crew.",return_or_refund
@AmazonHelp I booked a mobile cover by mode of online payment on 11 august nd expected delivery date 19 Aug bt can't nd my payment is also not refund wy,return_or_refund
"@AmazonHelp Despite showing item as in stock and deliverable for tomorrow, I was refunded without notice and told to reorder at higher price",return_or_refund
"@AmazonHelp Ok, thank you!  I just noticed that you can get a full refund of membership within 30 days if you didn't use any Prime benefits - just ended the membership and will be receiving the full refund.  Still, it was kind of a dirty move not to have a separate payment screen.",return_or_refund
"@AmazonHelp &gt; Agreed to cancel and refund as you couldn't deliver, have done neither. 20 mins on web chat, 15 more on phone.",return_or_refund
"Very upset and confused on how I ordered an item, it shipped on the 21st, with delivery dated BY 30th, and all of a sudden the seller issues a refund. Guess what I don't have? A Christmas tree. Guess what else? Black Friday deals are OVER @AmazonHelp Bet u seller raises prices.",return_or_refund
@AmazonHelp Refund my money as soon as possible...,return_or_refund
@AmazonHelp what happened? why you make us wait for Refund? Why your customer satisfaction worst?,return_or_refund
@AmazonHelp Even more epic my refund amount is minus the gift card amount which was given to adjust the price difference to order the product again,return_or_refund
@AmazonHelp Dont make people foolds.unblcok my aocunt or refund my all money in my bank account,return_or_refund
@AmazonHelp For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account,return_or_refund
"@AmazonHelp Done that, please do check and explain WHY and how did it happen and what is the Refund status.",return_or_refund
@AmazonHelp Please guarantee that issue will resolve in 'x' days otherwise you'll refund the money.I'll not contact you till then.,return_or_refund
@AmazonHelp I had an issue with how Amazon treats courtesy credit. I was switched thru 3 agents to eventually get same answer that promotional credit is non refundable as credit on account. It fails common sense. However.. I sent the whole chat to Amazon &amp; someone resolved it over email.,return_or_refund
"@AmazonHelp You lie n err n accept n penalize me. This is amazon India- lying, accepting, apologizing, penalizing cm @115851 give my money back https://t.co/DNmrQbqvWS",return_or_refund
@AmazonHelp Unpleasant is a small word. Purchased products as gifts returned them due to inferior quality. Received damaged goods as a replacement. Returned that too only to hear I cannot get money back into my bank account but has to be #amazonpay,return_or_refund
@AmazonHelp Um i did that and it just led me to contact the seller again which the seller isn’t messaging back is there a customer service number??? Just wanna know how i can either get refunded or my order?,return_or_refund
@AmazonHelp I will buy a new one. Just refund this one. I don’t think this is too much to ask for at this point.,return_or_refund
@AmazonHelp @AmazonHelp I have called them up. They offered a refund. You do realise I can't gift my friend a refund. I need the product by today.,return_or_refund
@AmazonHelp @660843 Just received email from Amazon saying was error and link to buy tickets / they came up unavailable - what a joke and refund in 5-7 days,return_or_refund
"@AmazonHelp I was given kiwi fruit instead of whipping cream and cheese.  I've already requested a refund for those 2 items, it's all good 😍",return_or_refund
@AmazonHelp I just went online it said I could return books. So assuming that refund works within 10days I shouldn't have to call them.,return_or_refund
"@AmazonHelp not got my money back delayed from last 2 months 
dont trust this on blindly...",return_or_refund
"@AmazonHelp Hi, thanks it's now sorted. They finally gave refund when they realised i wasnt going away.

I did provide the seller with proof of purchase and a link to the Royal Mail website that displayed the signature, date and name of person who had signed for it.",return_or_refund
@446706 @AmazonHelp At least they offered you a refund. They didn't do that for me. 😕,return_or_refund
"@AmazonHelp Called and I'm getting a refund. I appreciate the help I got, and I reordered the book. But the drivers need to be careful on how to handle customer packages!",return_or_refund
"@AmazonHelp Hi, no i haven't received any refund.",return_or_refund
"@AmazonHelp Plz check now i have updated again and my refund/ replace date is 2 dec, then is this possible solved the issue before? https://t.co/m6rGVf7JBq",return_or_refund
"@AmazonHelp I DONT KNOW....PLZ ARANGE CALL ON 9529101000.......
ISSUE IS MY REFUND .....YOU PROMISE ME FOR 15.11.2017.......MAINE 5 TIME CUSTOMERCARE PAR COMPAINT KIYA THA.....AB BAAT NAHI HO PA RAHI",return_or_refund
@AmazonHelp Stop lying @AmazonHelp . I sent you the details twice. Here is the acknowledgement. Now get on and refund my money. @115850 @115821 https://t.co/anOQ8Rs9Wd,return_or_refund
"@AmazonHelp Wow this is great... You dont have refund policy only replacement.. Great, now I will have to some try to feel it as the best choice I have done in life... Thanks Amazon.. Now need to be more cautious before going for shopping from u..",return_or_refund
"You said this dog bed was orthopedic, not self-destructing. What’s your refund policy @AmazonHelp ? https://t.co/qIpZx1KYiT",return_or_refund
"@AmazonHelp I assume only options are cancel and wait for refund or wait for item to arrive. Just glad I didn't ""pay"" for shipping. I'm not let down...",return_or_refund
@115821 @AmazonHelp  Mr Amazon fucking service i have purchase a blood machine till now i did not get my refund fuck,return_or_refund
@AmazonHelp yeah but understand this was the first time i ever baught a phone online.i made a mistake i know but atleast reconsider about your policies for people like me who havent even opened their phone yet and the product is still in the refundable time line and want a refund.,return_or_refund
"@AmazonHelp nah we good, I got to the page where it allowed me to cancel and get a refund after a couple days, thank you",return_or_refund
"@AmazonHelp i cancelled a order on the 6th of nov, the money had already been taken out but i cancelled the order before it was dispatched. the money still has not been refunded!!! what the hell its over 2 weeks now",return_or_refund
"@AmazonHelp There’s no replace option, only a return. I cannot return an item I did not receive even though I have already paid for it",return_or_refund
"@115850 @AmazonHelp @4031 
40 days gone but did not get refund. https://t.co/CvGaYfoARp",return_or_refund
@AmazonHelp So a late night 10pm &amp; I call me know to say your have no update.  You could at least refund my prime cost for inconvenience. #stillunhappy,return_or_refund
"@AmazonHelp Order 
202-0668226-2705165 is now over 10 days late for delivery. Please can you cancel and refund item. Many thanks.",return_or_refund
@AmazonHelp @115850  look at amazon prime packaging. Cfl bulb is broken. Wasted time as well as money. Now waiting for pickup and refund. https://t.co/LZ0ygb2Vn1,return_or_refund
@AmazonHelp They said they could give me an Amazon refund in terms of amazon credit or money directly to my account,return_or_refund
"@AmazonHelp I got the email from your team last Friday stating they are processing the refund, still I have not received",return_or_refund
@AmazonHelp Nope. It just said it was processing a refund.,return_or_refund
"@AmazonHelp Hey guys just a thought...when something arrives late make it easier to refund shipping fees.,,,talking to a support agent who is confused for 20 minutes is not how i want to spend my time. she was friendly just not great support",return_or_refund
@AmazonHelp Right I have just finished on the phone to one of your customer service advisors. Not sure why I should have to go through the hassle of having to send back an item to get a new item.,return_or_refund
@AmazonHelp Hey Amazon you guys have already been great. If the item makes it to me I am shipping it back as you have already issued a refund for it. But I have to say the shipping company shouldn't get your business. I know you use a pool but they are just the worst.,return_or_refund
@AmazonHelp My money is refunded. But the point is that there is no check before u send things. used to blindly trust your deliveries now i will check.,return_or_refund
"@AmazonHelp hi, following a missing order I’ve had a refund processed but it is short by £26, what do I do?",return_or_refund
"I was purchased the wrong mobile. I was not aware that, it is not compatible with JIO sim. I want to return my order 404-9391432-5602714. But amazon support team is not allowing to return my product. It is less than 10 Days. @115851 @115830 @115821 @AmazonHelp",return_or_refund
@AmazonHelp Called and no look. Don't want refund as amazing price for son's no.1 item on Xmas list which it won't be that cheap again &amp; no others in stock. Been told to wait a few more days to see if anything comes back in stock or if it turns up which is stress I don't need.,return_or_refund
@AmazonHelp I was charged $128.85 from prime and don't know what it's for or how to  contact you about it? I was also charged $89.27 for a 1 yr/mbrshp but  that has been refunded.,return_or_refund
@AmazonHelp I just dont understand how i get instantly charged the money comes straight out yet i have to wait upto a week for the money back! I still don't know if the refund has been issued,return_or_refund
@AmazonHelp Order canceled. Paid using Amazon Pay. Refund not issued. WHY??? #AmazonGreatIndianFestival,return_or_refund
"ITS BEEN THREE MONTHS THAT I HVNT RECEIVED ANYTHING YET STRANGE.EVEN IM TRIED TO GET THE REFUND FROM THE LINK ,It's NOT WORKING.@AmazonHelp https://t.co/EMcUcvgSYJ",return_or_refund
"@AmazonHelp What a disaster?! You guys have not even imitated refund for more than couple of my orders. If I would not follow up, you would just sit on my money. Return me my money.",return_or_refund
@AmazonHelp Link doesn't work? I'm trying to call you now. Can you get this delivery driver to try again if not I'd like a refund today!!,return_or_refund
@AmazonHelp dear Amazon wil wait more then 6 days there is no other sources to u refund as soon as. Y should I wait for my money). this Diwali very bad,return_or_refund
"@115830 @AmazonHelp hiya! Can I use Amazon lockers to return an item ordered via Amazon Prime Now?
Thanks 😊",return_or_refund
@AmazonHelp That just takes me to the return request page. I would like it collected for free or full postage to be refunded...,return_or_refund
@AmazonHelp my account states you are still waiting for me to return my product. But due to postage costs I was told I don’t need to now.,return_or_refund
@AmazonHelp I have placed the order! But did not get the instant discount! When do I get my refund of 1500? https://t.co/c7Yhwntg5R,return_or_refund
@AmazonHelp Every return I’ve ever done has been issued with in 10 minutes of leaving the post office! But oh no now let’s change the rules!i want my refund started immediately! Your a joke! I’m getting my bank involved for fraudulently obtaining money. Where’s @126705 response?,return_or_refund
@AmazonHelp I requested ro cancel my taslar screen guard protector and it's cancelled but i haven't received the refund yet pls see.,return_or_refund
"@AmazonHelp If I cancelled it, I have to schedule a refund separately?? The email said it would come in 3-5 days after I cancelled it",return_or_refund
@AmazonHelp Ur link doesn't even open. I hv sent enough mails n pics. U all know what u can do. Don't drag the issue. Pls just give my money back,return_or_refund
"@AmazonHelp I have been refunded Rs. 1 for my order of Rs. 786! Order No. 408-3311289-4773115
Plz let me know the status of my refund ASAP!",return_or_refund
@AmazonHelp I have had a refund stuck for almost 2 months now. Can I get a contact form?,return_or_refund
@AmazonHelp @UPSHelp y’all got 1 (one) hour left to deliver this I got two day shipping it was supposed to be here yesterday I hope I get a refund for paying extra on that two day shipping cost,return_or_refund
@AmazonHelp If you'd have values our time it would have been with me right now! I want my money back or want the product by today ANYHOW,return_or_refund
@AmazonHelp. So how do I get the #money back now unless you can email transfer.,return_or_refund
@AmazonHelp Says I'll be getting a refund but this is still unacceptable.,return_or_refund
"@AmazonHelp @118919 @123644  Hi Team, i have not received my refund even my order already pickuped.
Amazon become poor in services",return_or_refund
@AmazonHelp It is only offering me return/refund so far as I can see - so I have to return everything to some depot in France?,return_or_refund
@AmazonHelp Thank you! Will I get a confirmation email about the refund or will it happen automatically?,return_or_refund
@AmazonHelp Third time I have filled the form. Dont treat prime customers like this. Such poor service. Initiate refund,return_or_refund
@AmazonHelp Spoke to c.s again!! And they said nothing can be done for me besides issuing a refund. Now I️ have to reorder and wait another 2-3 days,return_or_refund
@AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H,return_or_refund
"@AmazonHelp I have started using Apple TV. If you can't fix the problem, then you'll have to refund me for not providing Prime content as part of my sub",return_or_refund
"@AmazonHelp Yes I've reached out every way, filled out every form, and my bank has also verified no refund was issued. Still no refund over month later",return_or_refund
"@AmazonHelp I've talked to 6 different associates from chat, email and phone all have given me the run around for a refund for an order that I returned",return_or_refund
"Horrible delivery and customer service by @115850
Purchased a product on sale, they cancelled without informing me. Refunded. Had to order again at a higher price, they cancelled again! Called their CS, lied that it'll be delivered. Was Not!
Cheats! Frauds @AmazonHelp @119356",return_or_refund
"@AmazonHelp Till now I haven't received refund in bank account.

#AmazonGreatIndianFestival 
#FakeAmazonOffers #FraudAmazon",return_or_refund
"@AmazonHelp Hi, I have not accepted the delivery.
How much time will it take for the refund?",return_or_refund
"@AmazonHelp So when am gonna get my money back, or my stuff, my stuff would be better",return_or_refund
@AmazonHelp Sir I don't know what to say that will I get my refund ur not It was my mistake that I ordered from Amazon.Keep my money Amazon,return_or_refund
@AmazonHelp I am trying to have my accidental amazon prime yearly charge refunded as this has caused me to overdraw from my account&gt; I would appreciate a speedy refund,return_or_refund
"Is @115850 not in mood to refund my money?  You failed to deliver my phone and now you are not giving me refund. 
@AmazonHelp https://t.co/KaNbOPZz3n",return_or_refund
"@270461 @AmazonHelp Forget help from Amazon, if it was done by Direct Debit, get your bank to refund you immediately using Direct Debit Guarantee. If it was done using CPA (Continuous Payment Authority) get your bank to cancel the CPA on the account and refund you directly.",return_or_refund
@AmazonHelp Infact 1 of ur rep I had a chat wit evn committed that if d item isn’t picked by tom i will be issued an advance refund,return_or_refund
@AmazonHelp if i canceld the parcel used on prime doi get me refund?,return_or_refund
"@AmazonHelp The amount was deducted from my gift card and should ideally be refunded to my gift card balance! It's happened in the past and it has NEVER been this troublesome. Honestly, this whole ordeal has been a bloody nightmare.",return_or_refund
@AmazonHelp @115850 ordered a product! Returned and no refund till now. Its been 15 days! Anyone please help!,return_or_refund
@AmazonHelp I need them for Friday so I'm not messing around with returns today. Can you send me what I ordered? Ill send back ur 2 quid belt Friday.,return_or_refund
@AmazonHelp i have done reply many time on mail but only one answer i recived all time that about refund but i dont want refund i only want my product.,return_or_refund
"@AmazonHelp No that response told me everything I already know!! @122232 picked the item up off me and didn't deliver it to you, so it's up to you and @122232 to find it or refund me!! It's not my fault so I shouldn't have to pick up the pieces!!!",return_or_refund
"@AmazonHelp I was told I was already refunded and that is it, then I tried explaining that I haven’t and he raised his voice and said that is it final warning , we can’t help you . I’m not sure what the warning was for but I just hung up after , worst service I ever dealt with",return_or_refund
"@AmazonHelp my email id is __email__
 mobile no:-9083213904
name :-MD ASLAM
Address :-plot no:-32 sakhi chand lall kalyanpur housing asansol west bengal 713304
now you can access it and give my money back.",return_or_refund
@AmazonHelp Yes but I didn't get an option to refund the last two months,return_or_refund
@AmazonHelp I ended up asking for a refund. What worries me is this happened recently to someone else I know who ordered through Amazon and it was a pain for them to deal with as well. I hope it doesn't become a trend.,return_or_refund
@AmazonHelp Just got off the phone again. I had to fight to get a refund on a prime delivery that was supposed to be here on the 17th. Like cmon Amazon.,return_or_refund
"@AmazonHelp Just been on the phone again, not a scrap of useful info at all. Refusal to go through transaction numbers and told about 4 different things, im getting close to pressing for fraud your refusing to give someone with a serious dysability their money back when unlawfully took.",return_or_refund
@AmazonHelp battlefront 2 pre order expected today but now says might not come til 21st. If that’s the case you owe me a prime refund. Shocking service.,return_or_refund
@AmazonHelp I spoke to an agent who has cancelled the order and refunded the money. So case is closed.,return_or_refund
"@AmazonHelp No. I don’t know where it actually is because @118706 is bad at their 1 job. I should be getting a refund for this, but am very annoyed.",return_or_refund
@AmazonHelp Thanks a lot..I have cancelled and it says the refund will be made,return_or_refund
"@AmazonHelp Thank you @115850 @AmazonHelp 
For solving my query and initiating refund
I trust you for your services towards customers",return_or_refund
"@AmazonHelp Also, c.c.exe. created a return request.I would be able to return this if i have received this product.U get it checked with courier service",return_or_refund
@AmazonHelp Saved. Just had an email to confirm you are refunding the order. Will reorder again.,return_or_refund
"@AmazonHelp Every time they tell to wait a day, which then the item never arrives then they'll issue the refund. So it's like a 2-3 day process and it's predictable. Might as well just cancel my prime since Amazon Logistics is unbelievable.",return_or_refund
"@AmazonHelp Update: After serial ‘wait for 24-48 hours’ bluffing by @115850 and a firm commitment that refund would be done by November 24, I have now been given the classic ‘cheque is in the mail’ popsicle. Yo @AmazonHelp @115821 all this skulduggery for Rs 960? This is fun. Keep at it.",return_or_refund
"@AmazonHelp my refund has not been initiated yet, and the only choice left is an appeal to the consumer court :) #thankyouamazon",return_or_refund
@AmazonHelp sir u refund my blance 9997. and 16.11 u agian refund amount revarece debit.,return_or_refund
@AmazonHelp trying to pay mobile bill through @262382 using @115823 . Every time the process declines and refund is being provided. Help!,return_or_refund
@AmazonHelp @115850 neither they initiated refund for the same. please look into it and do the needful,return_or_refund
"Absolutely losing my mind right now with @AmazonHelp customer service. They lost a package a week ago, and now this woman is telling me it was somehow my fault/can't be refunded/replaced? I guess it doesn't matter that we spend thousands a year through Amazon? UGHHH.",return_or_refund
"@AmazonHelp I got a reply from CC saying, I cannot purchase gift card using Amazon pay. Perhaps my request was to get a refund for top up of Amazon pay",return_or_refund
@AmazonHelp Whats the status of my refund its been a day after raising the issue and all you say is wait . who will return my time and effort ?? you try to convince  me which i wont accept without a proper solution,return_or_refund
"@AmazonHelp can you tell me when i got my refund back...???
Poor customer service,very dissatisfied 😤 https://t.co/P13eqf2JpR",return_or_refund
@AmazonHelp And we were assured in writing by a member of the “leadership team” (Dianne D) that the refund had been processed last week. But we never got it and now she does not reply to emails.,return_or_refund
@AmazonHelp Your chat folks have been very helpful &amp; have issued a refund for the price difference. Appreciated!,return_or_refund
"@AmazonHelp Still not got refund.

PS now you are turning into Kejriwal party!",return_or_refund
@AmazonHelp I’ve tried that they’re not very helpful you’ve just offered me a refund but the product I ordered is now £200 more,return_or_refund
